Energy,PDOS on D-band
-13.6604,0.0
-13.6504,0.0
-13.6404,0.0
-13.6304,0.0
-13.6204,0.0
-13.6104,0.0
-13.6004,0.0
-13.5904,0.0
-13.5804,0.0
-13.5704,0.0
-13.5604,0.0
-13.5504,0.0
-13.5404,0.0
-13.5304,0.0
-13.5204,0.0
-13.5104,0.0
-13.5004,0.0
-13.4904,0.0
-13.4804,0.0
-13.4704,0.0
-13.4604,0.0
-13.4504,0.0
-13.4404,0.0
-13.4304,0.0
-13.4204,0.0
-13.4104,0.0
-13.4004,0.0
-13.3904,0.0
-13.3804,0.0
-13.3704,0.0
-13.3604,0.0
-13.3504,0.0
-13.3404,0.0
-13.3304,0.0
-13.3204,0.0
-13.3104,0.0
-13.3004,0.0
-13.2904,0.0
-13.2804,0.0
-13.2704,0.0
-13.2604,0.0
-13.2504,0.0
-13.2404,0.0
-13.2304,0.0
-13.2204,0.0
-13.2104,0.0
-13.2004,0.0
-13.1904,0.0
-13.1804,0.0
-13.1704,0.0
-13.1604,0.0
-13.1504,0.0
-13.1404,0.0
-13.1304,0.0
-13.1204,0.0
-13.1104,0.0
-13.1004,0.0
-13.0904,0.0
-13.0804,0.0
-13.0704,0.0
-13.0604,0.0
-13.0504,0.0
-13.0404,0.0
-13.0304,0.0
-13.0204,0.0
-13.0104,0.0
-13.0004,0.0
-12.9904,0.0
-12.9804,0.0
-12.9704,0.0
-12.9604,0.0
-12.9504,0.0
-12.9404,0.0
-12.9304,0.0
-12.9204,0.0
-12.9104,0.0
-12.9004,0.0
-12.8904,0.0
-12.8804,0.0
-12.8704,0.0
-12.8604,0.0
-12.8504,0.0
-12.8404,0.0
-12.8304,0.0
-12.8204,0.0
-12.8104,0.0
-12.8004,0.0
-12.7904,0.0
-12.7804,0.0
-12.7704,0.0
-12.7604,0.0
-12.7504,0.0
-12.7404,0.0
-12.7304,0.0
-12.7204,0.0
-12.7104,0.0
-12.7004,0.0
-12.6904,0.0
-12.6804,0.0
-12.6704,0.0
-12.6604,0.0
-12.6504,0.0
-12.6404,0.0
-12.6304,0.0
-12.6204,0.0
-12.6104,0.0
-12.6004,0.0
-12.5904,0.0
-12.5804,0.0
-12.5704,0.0
-12.5604,0.0
-12.5504,0.0
-12.5404,0.0
-12.5304,0.0
-12.5204,0.0
-12.5104,0.0
-12.5004,0.0
-12.4904,0.0
-12.4804,0.0
-12.4704,0.0
-12.4604,0.0
-12.4504,0.0
-12.4404,0.0
-12.4304,0.0
-12.4204,0.0
-12.4104,0.0
-12.4004,0.0
-12.3904,0.0
-12.3804,0.0
-12.3704,0.0
-12.3604,0.0
-12.3504,0.0
-12.3404,0.0
-12.3304,0.0
-12.3204,0.0
-12.3104,0.0
-12.3004,0.0
-12.2904,0.0
-12.2804,0.0
-12.2704,0.0
-12.2604,0.0
-12.2504,0.0
-12.2404,0.0
-12.2304,0.0
-12.2204,0.0
-12.2104,0.0
-12.2004,0.0
-12.1904,0.0
-12.1804,0.0
-12.1704,0.0
-12.1604,0.0
-12.1504,0.0
-12.1404,0.0
-12.1304,0.0
-12.1204,0.0
-12.1104,0.0
-12.1004,0.0
-12.0904,0.0
-12.0804,0.0
-12.0704,0.0
-12.0604,0.0
-12.0504,0.0
-12.0404,0.0
-12.0304,0.0
-12.0204,0.0
-12.0104,0.0
-12.0004,0.0
-11.9904,0.0
-11.9804,0.0
-11.9704,0.0
-11.9604,0.0
-11.9504,0.0
-11.9404,0.0
-11.9304,0.0
-11.9204,0.0
-11.9104,0.0
-11.9004,0.0
-11.8904,0.0
-11.8804,0.0
-11.8704,0.0
-11.8604,0.0
-11.8504,0.0
-11.8404,0.0
-11.8304,0.0
-11.8204,0.0
-11.8104,0.0
-11.8004,0.0
-11.7904,0.0
-11.7804,0.0
-11.7704,0.0
-11.7604,0.0
-11.7504,0.0
-11.7404,0.0
-11.7304,0.0
-11.7204,0.0
-11.7104,0.0
-11.7004,0.0
-11.6904,0.0
-11.6804,0.0
-11.6704,0.0
-11.6604,0.0
-11.6504,0.0
-11.6404,0.0
-11.6304,0.0
-11.6204,0.0
-11.6104,0.0
-11.6004,0.0
-11.5904,0.0
-11.5804,0.0
-11.5704,0.0
-11.5604,0.0
-11.5504,0.0
-11.5404,0.0
-11.5304,0.0
-11.5204,0.0
-11.5104,0.0
-11.5004,0.0
-11.4904,0.0
-11.4804,0.0
-11.4704,0.0
-11.4604,0.0
-11.4504,0.0
-11.4404,0.0
-11.4304,0.0
-11.4204,0.0
-11.4104,0.0
-11.4004,0.0
-11.3904,0.0
-11.3804,0.0
-11.3704,0.0
-11.3604,0.0
-11.3504,0.0
-11.3404,0.0
-11.3304,0.0
-11.3204,0.0
-11.3104,0.0
-11.3004,0.0
-11.2904,0.0
-11.2804,0.0
-11.2704,0.0
-11.2604,0.0
-11.2504,0.0
-11.2404,0.0
-11.2304,0.0
-11.2204,0.0
-11.2104,0.0
-11.2004,0.0
-11.1904,0.0
-11.1804,0.0
-11.1704,0.0
-11.1604,0.0
-11.1504,0.0
-11.1404,0.0
-11.1304,0.0
-11.1204,0.0
-11.1104,0.0
-11.1004,0.0
-11.0904,0.0
-11.0804,0.0
-11.0704,0.0
-11.0604,0.0
-11.0504,0.0
-11.0404,0.0
-11.0304,0.0
-11.0204,0.0
-11.0104,0.0
-11.0004,0.0
-10.9904,0.0
-10.9804,0.0
-10.9704,0.0
-10.9604,0.0
-10.9504,0.0
-10.9404,0.0
-10.9304,0.0
-10.9204,0.0
-10.9104,0.0
-10.9004,0.0
-10.8904,0.0
-10.8804,0.0
-10.8704,0.0
-10.8604,0.0
-10.8504,0.0
-10.8404,0.0
-10.8304,0.0
-10.8204,0.0
-10.8104,0.0
-10.8004,0.0
-10.7904,0.0
-10.7804,0.0
-10.7704,0.0
-10.7604,0.0
-10.7504,0.0
-10.7404,0.0
-10.7304,0.0
-10.7204,0.0
-10.7104,0.0
-10.7004,0.0
-10.6904,0.0
-10.6804,0.0
-10.6704,0.0
-10.6604,0.0
-10.6504,0.0
-10.6404,0.0
-10.6304,0.0
-10.6204,0.0
-10.6104,0.0
-10.6004,0.0
-10.5904,0.0
-10.5804,0.0
-10.5704,0.0
-10.5604,0.0
-10.5504,0.0
-10.5404,0.0
-10.5304,0.0
-10.5204,0.0
-10.5104,0.0
-10.5004,0.0
-10.4904,0.0
-10.4804,0.0
-10.4704,0.0
-10.4604,0.0
-10.4504,0.0
-10.4404,0.0
-10.4304,0.0
-10.4204,0.0
-10.4104,0.0
-10.4004,0.0
-10.3904,0.0
-10.3804,0.0
-10.3704,0.0
-10.3604,0.0
-10.3504,0.0
-10.3404,0.0
-10.3304,0.0
-10.3204,0.0
-10.3104,0.0
-10.3004,0.0
-10.2904,0.0
-10.2804,0.0
-10.2704,0.0
-10.2604,0.0
-10.2504,0.0
-10.2404,0.0
-10.2304,0.0
-10.2204,0.0
-10.2104,0.0
-10.2004,0.0
-10.1904,0.0
-10.1804,0.0
-10.1704,0.0
-10.1604,0.0
-10.1504,0.0
-10.1404,0.0
-10.1304,0.0
-10.1204,0.0
-10.1104,0.0
-10.1004,0.0
-10.0904,0.0
-10.0804,0.0
-10.0704,0.0
-10.0604,0.0
-10.0504,0.0
-10.0404,0.0
-10.0304,0.0
-10.0204,0.0
-10.0104,0.0
-10.0004,0.0
-9.9904,0.0
-9.9804,0.0
-9.9704,0.0
-9.9604,0.0
-9.9504,0.0
-9.9404,0.0
-9.9304,0.0
-9.9204,0.0
-9.9104,0.0
-9.9004,0.0
-9.8904,0.0
-9.8804,0.0
-9.8704,0.0
-9.8604,0.0
-9.8504,0.0
-9.8404,0.0
-9.8304,0.0
-9.8204,0.0
-9.8104,0.0
-9.8004,0.0
-9.7904,0.0
-9.7804,0.0
-9.7704,0.0
-9.7604,0.0
-9.7504,0.0
-9.7404,0.0
-9.7304,0.0
-9.7204,0.0
-9.7104,0.0
-9.7004,0.0
-9.6904,0.0
-9.6804,0.0
-9.6704,0.0
-9.6604,0.0
-9.6504,0.0
-9.6404,0.0
-9.6304,0.0
-9.6204,0.0
-9.6104,0.0
-9.6004,0.0
-9.5904,0.0
-9.5804,0.0
-9.5704,0.0
-9.5604,0.0
-9.5504,0.0
-9.5404,0.0
-9.5304,0.0
-9.5204,0.0
-9.5104,0.0
-9.5004,0.0
-9.4904,0.0
-9.4804,0.0
-9.4704,0.0
-9.4604,0.0
-9.4504,0.0
-9.4404,0.0
-9.4304,0.0
-9.4204,0.0
-9.4104,0.0
-9.4004,0.0
-9.3904,0.0
-9.3804,0.0
-9.3704,0.0
-9.3604,0.0
-9.3504,0.0
-9.3404,0.0
-9.3304,0.0
-9.3204,0.0
-9.3104,0.0
-9.3004,0.0
-9.2904,0.0
-9.2804,0.0
-9.2704,0.0
-9.2604,0.0
-9.2504,0.0
-9.2404,0.0
-9.2304,0.0
-9.2204,0.0
-9.2104,0.0
-9.2004,0.0
-9.1904,0.0
-9.1804,0.0
-9.1704,0.0
-9.1604,0.0
-9.1504,0.0
-9.1404,0.0
-9.1304,0.0
-9.1204,0.0
-9.1104,0.0
-9.1004,0.0
-9.0904,0.0
-9.0804,0.0
-9.0704,0.0
-9.0604,0.0
-9.0504,0.0
-9.0404,0.0
-9.0304,0.0
-9.0204,0.0
-9.0104,0.0
-9.0004,0.0
-8.9904,0.0
-8.9804,0.0
-8.9704,0.0
-8.9604,0.0
-8.9504,0.0
-8.9404,0.0
-8.9304,0.0
-8.9204,0.0
-8.9104,0.0
-8.9004,0.0
-8.8904,0.0
-8.8804,0.0
-8.8704,0.0
-8.8604,0.0
-8.8504,0.0
-8.8404,0.0
-8.8304,0.0
-8.8204,0.0
-8.8104,0.0
-8.8004,0.0
-8.7904,0.0
-8.7804,0.0
-8.7704,0.0
-8.7604,0.0
-8.7504,0.0
-8.7404,0.0
-8.7304,0.0
-8.7204,0.0
-8.7104,0.0
-8.7004,0.0
-8.6904,0.0
-8.6804,0.0
-8.6704,0.0
-8.6604,0.0
-8.6504,0.0
-8.6404,0.0
-8.6304,0.0
-8.6204,0.0
-8.6104,0.0
-8.6004,0.0
-8.5904,0.0
-8.5804,0.0
-8.5704,0.0
-8.5604,0.0
-8.5504,0.0
-8.5404,0.0
-8.5304,0.0
-8.5204,0.0
-8.5104,0.0
-8.5004,0.0
-8.4904,0.0
-8.4804,0.0
-8.4704,0.0
-8.4604,0.0
-8.4504,0.0
-8.4404,0.0
-8.4304,0.0
-8.4204,0.0
-8.4104,0.0
-8.4004,0.0
-8.3904,0.0
-8.3804,0.0
-8.3704,0.0
-8.3604,0.0
-8.3504,0.0
-8.3404,0.0
-8.3304,0.0
-8.3204,0.0
-8.3104,0.0
-8.3004,0.0
-8.2904,0.0
-8.2804,0.0
-8.2704,0.0
-8.2604,0.0
-8.2504,0.0
-8.2404,0.0
-8.2304,0.0
-8.2204,0.0
-8.2104,0.0
-8.2004,0.0
-8.1904,0.0
-8.1804,0.0
-8.1704,0.0
-8.1604,0.0
-8.1504,0.0
-8.1404,0.0
-8.1304,0.0
-8.1204,0.0
-8.1104,0.0
-8.1004,0.0
-8.0904,0.0
-8.0804,0.0
-8.0704,0.0
-8.0604,0.0
-8.0504,0.0
-8.0404,0.0
-8.0304,0.0
-8.0204,0.0
-8.0104,0.0
-8.0004,0.0
-7.9904,0.0
-7.9804,0.0
-7.9704,0.0
-7.9604,0.0
-7.9504,0.0
-7.9404,0.0
-7.9304,0.0
-7.9204,0.0
-7.9104,0.0
-7.9004,0.0
-7.8904,0.0
-7.8804,0.0
-7.8704,0.0
-7.8604,0.0
-7.8504,0.0
-7.8404,0.0
-7.8304,0.0
-7.8204,0.0
-7.8104,0.0
-7.8004,0.0
-7.7904,0.0
-7.7804,0.0
-7.7704,0.0
-7.7604,0.0
-7.7504,0.0
-7.7404,0.0
-7.7304,0.0
-7.7204,0.0
-7.7104,0.0
-7.7004,0.0
-7.6904,0.0
-7.6804,0.0
-7.6704,0.0
-7.6604,0.0
-7.6504,0.0
-7.6404,0.0
-7.6304,0.0
-7.6204,0.0
-7.6104,0.0
-7.6004,0.0
-7.5904,0.0
-7.5804,0.0
-7.5704,0.0
-7.5604,0.0
-7.5504,0.0
-7.5404,0.0
-7.5304,0.0
-7.5204,0.0
-7.5104,0.0
-7.5004,0.0
-7.4904,0.0
-7.4804,0.0
-7.4704,0.0
-7.4604,0.0
-7.4504,0.0
-7.4404,0.0
-7.4304,0.0
-7.4204,0.0
-7.4104,0.0
-7.4004,0.0
-7.3904,0.0
-7.3804,0.0
-7.3704,0.0
-7.3604,0.0
-7.3504,0.0
-7.3404,0.0
-7.3304,0.0
-7.3204,0.0
-7.3104,0.0
-7.3004,0.0
-7.2904,0.0
-7.2804,0.0
-7.2704,0.0
-7.2604,0.0
-7.2504,0.0
-7.2404,0.0
-7.2304,0.0
-7.2204,0.0
-7.2104,0.0
-7.2004,0.0
-7.1904,0.0
-7.1804,0.0
-7.1704,0.0
-7.1604,0.0
-7.1504,0.0
-7.1404,0.0
-7.1304,0.0
-7.1204,0.0
-7.1104,0.0
-7.1004,0.0
-7.0904,0.0
-7.0804,0.0
-7.0704,0.0
-7.0604,0.0
-7.0504,0.0
-7.0404,0.0
-7.0304,0.0
-7.0204,0.0
-7.0104,0.0
-7.0004,0.0
-6.9904,0.0
-6.9804,0.0
-6.9704,0.0
-6.9604,0.0
-6.9504,0.0
-6.9404,0.0
-6.9304,0.0
-6.9204,0.0
-6.9104,0.0
-6.9004,0.0
-6.8904,0.0
-6.8804,0.0
-6.8704,0.0
-6.8604,0.0
-6.8504,0.0
-6.8404,0.0
-6.8304,0.0
-6.8204,0.0
-6.8104,0.0
-6.8004,0.0
-6.7904,0.0
-6.7804,0.0
-6.7704,0.0
-6.7604,0.0
-6.7504,0.0
-6.7404,0.0
-6.7304,0.0
-6.7204,0.0
-6.7104,0.0
-6.7004,0.0
-6.6904,0.0
-6.6804,0.0
-6.6704,0.0
-6.6604,0.0
-6.6504,0.0
-6.6404,0.0
-6.6304,0.0
-6.6204,0.0
-6.6104,0.0
-6.6004,0.0
-6.5904,0.0
-6.5804,0.0
-6.5704,0.0
-6.5604,0.0
-6.5504,0.0
-6.5404,0.0
-6.5304,0.0
-6.5204,0.0
-6.5104,0.0
-6.5004,0.0
-6.4904,0.0
-6.4804,0.0
-6.4704,0.0
-6.4604,0.0
-6.4504,0.0
-6.4404,0.0
-6.4304,0.0
-6.4204,0.0
-6.4104,0.0
-6.4004,0.0
-6.3904,0.0
-6.3804,0.0
-6.3704,1.946e-15
-6.3604,5.25e-15
-6.3504,1.388e-14
-6.3404,3.6e-14
-6.3304,9.14e-14
-6.3204,2.28e-13
-6.3104,5.56e-13
-6.3004,1.332e-12
-6.2904,3.12e-12
-6.2804,7.18e-12
-6.2704,1.62e-11
-6.2604,3.58e-11
-6.2504,7.74e-11
-6.2404,1.644e-10
-6.2304,3.42e-10
-6.2204,6.98e-10
-6.2104,1.396e-09
-6.2004,2.74e-09
-6.1904,5.26e-09
-6.1804,9.88e-09
-6.1704,1.824e-08
-6.1604,3.3e-08
-6.1504,5.86e-08
-6.1404,1.016e-07
-6.1304,1.732e-07
-6.1204,2.9e-07
-6.1104,4.74e-07
-6.1004,7.6e-07
-6.0904,1.194e-06
-6.0804,1.84e-06
-6.0704,2.78e-06
-6.0604,4.12e-06
-6.0504,5.98e-06
-6.0404,8.5e-06
-6.0304,1.186e-05
-6.0204,1.622e-05
-6.0104,2.18e-05
-6.0004,2.86e-05
-5.9904,3.68e-05
-5.9804,4.64e-05
-5.9704,5.75e-05
-5.9604,6.97e-05
-5.9504,8.3e-05
-5.9404,9.69e-05
-5.9304,0.000111
-5.9204,0.0001249
-5.9104,0.000138
-5.9004,0.00015
-5.8904,0.0001607
-5.8804,0.0001701
-5.8704,0.0001783
-5.8604,0.000186
-5.8504,0.0001944
-5.8404,0.0002053
-5.8304,0.0002193
-5.8204,0.0002388
-5.8104,0.0002664
-5.8004,0.0003038
-5.7904,0.0003523
-5.7804,0.000413
-5.7704,0.000486
-5.7604,0.000572
-5.7504,0.000669
-5.7404,0.000774
-5.7304,0.000883
-5.7204,0.000993
-5.7104,0.001096
-5.7004,0.00119
-5.6904,0.001266
-5.6804,0.001327
-5.6704,0.001363
-5.6604,0.001364
-5.6504,0.00135
-5.6404,0.0013
-5.6304,0.001231
-5.6204,0.001143
-5.6104,0.001039
-5.6004,0.000928
-5.5904,0.000811
-5.5804,0.000695
-5.5704,0.000585
-5.5604,0.0004823
-5.5504,0.0003897
-5.5404,0.0003105
-5.5304,0.0002437
-5.5204,0.0001903
-5.5104,0.0001491
-5.5004,0.0001219
-5.4904,0.0001068
-5.4804,0.0001047
-5.4704,0.00011655
-5.4604,0.00014366
-5.4504,0.00018757
-5.4404,0.00025212
-5.4304,0.00034021
-5.4204,0.00045578
-5.4104,0.00059977
-5.4004,0.00077716
-5.3904,0.00098791
-5.3804,0.001231
-5.3704,0.0015034
-5.3604,0.001806
-5.3504,0.0021188
-5.3404,0.0024516
-5.3304,0.0027745
-5.3204,0.0030871
-5.3104,0.0033696
-5.3004,0.0036116
-5.2904,0.0038233
-5.2804,0.0039844
-5.2704,0.0041051
-5.2604,0.0041854
-5.2504,0.0042453
-5.2404,0.004295
-5.2304,0.0043445
-5.2204,0.004424
-5.2104,0.0045337
-5.2004,0.0046836
-5.1904,0.0048838
-5.1804,0.0051243
-5.1704,0.0053951
-5.1604,0.0056961
-5.1504,0.0059872
-5.1404,0.0062482
-5.1304,0.006459
-5.1204,0.0065994
-5.1104,0.0066394
-5.1004,0.0065788
-5.0904,0.0064077
-5.0804,0.006136
-5.0704,0.0057637
-5.0604,0.0053111
-5.0504,0.0048081
-5.0404,0.0042649
-5.0304,0.0037116
-5.0204,0.0031585
-5.0104,0.0026454
-5.0004,0.0021627
-4.9904,0.0017402
-4.9804,0.00136802
-4.9704,0.0010562
-4.9604,0.00080171
-4.9504,0.00059553
-4.9404,0.00043564
-4.9304,0.00031402
-4.9204,0.00022566
-4.9104,0.00016561
-4.9004,0.00013093
-4.8904,0.00011879
-4.8804,0.00013047
-4.8704,0.00017141
-4.8604,0.0002473
-4.8504,0.0003704
-4.8404,0.0005601
-4.8304,0.0008368
-4.8204,0.0012329
-4.8104,0.001788
-4.8004,0.002533
-4.7904,0.003537
-4.7804,0.004839
-4.7704,0.006501
-4.7604,0.008566
-4.7504,0.01109
-4.7404,0.01409
-4.7304,0.01762
-4.7204,0.02157
-4.7104,0.02597
-4.7004,0.03081
-4.6904,0.03581
-4.6804,0.04107
-4.6704,0.04637
-4.6604,0.0516
-4.6504,0.0566
-4.6404,0.0615
-4.6304,0.066
-4.6204,0.0701
-4.6104,0.0742
-4.6004,0.0781
-4.5904,0.0822
-4.5804,0.0867
-4.5704,0.0917
-4.5604,0.098
-4.5504,0.1054
-4.5404,0.1146
-4.5304,0.1258
-4.5204,0.1393
-4.5104,0.1552
-4.5004,0.1738
-4.4904,0.1954
-4.4804,0.2191
-4.4704,0.2458
-4.4604,0.2744
-4.4504,0.305
-4.4404,0.336
-4.4304,0.368
-4.4204,0.398
-4.4104,0.428
-4.4004,0.457
-4.3904,0.482
-4.3804,0.505
-4.3704,0.524
-4.3604,0.54
-4.3504,0.552
-4.3404,0.56
-4.3304,0.565
-4.3204,0.569
-4.3104,0.57
-4.3004,0.571
-4.2904,0.572
-4.2804,0.575
-4.2704,0.579
-4.2604,0.5853
-4.2504,0.5951
-4.2404,0.6076
-4.2304,0.6238
-4.2204,0.6449
-4.2104,0.669
-4.2004,0.697
-4.1904,0.7289
-4.1804,0.7647
-4.1704,0.804
-4.1604,0.849
-4.1504,0.895
-4.1404,0.948
-4.1304,1.004
-4.1204,1.064
-4.1104,1.128
-4.1004,1.194
-4.0904,1.262
-4.0804,1.326
-4.0704,1.4
-4.0604,1.461
-4.0504,1.51
-4.0404,1.557
-4.0304,1.602
-4.0204,1.624
-4.0104,1.644
-4.0004,1.653
-3.9904,1.64
-3.9804,1.637
-3.9704,1.623
-3.9604,1.611
-3.9504,1.589
-3.9404,1.589
-3.9304,1.591
-3.9204,1.605
-3.9104,1.631
-3.9004,1.668
-3.8904,1.726
-3.8804,1.785
-3.8704,1.864
-3.8604,1.942
-3.8504,2.03
-3.8404,2.127
-3.8304,2.213
-3.8204,2.297
-3.8104,2.369
-3.8004,2.429
-3.7904,2.478
-3.7804,2.504
-3.7704,2.509
-3.7604,2.502
-3.7504,2.463
-3.7404,2.413
-3.7304,2.331
-3.7204,2.249
-3.7104,2.147
-3.7004,2.044
-3.6904,1.943
-3.6804,1.854
-3.6704,1.777
-3.6604,1.713
-3.6504,1.671
-3.6404,1.642
-3.6304,1.646
-3.6204,1.652
-3.6104,1.679
-3.6004,1.716
-3.5904,1.743
-3.5804,1.779
-3.5704,1.792
-3.5604,1.793
-3.5504,1.782
-3.5404,1.747
-3.5304,1.7
-3.5204,1.631
-3.5104,1.551
-3.5004,1.459
-3.4904,1.378
-3.4804,1.288
-3.4704,1.199
-3.4604,1.133
-3.4504,1.076
-3.4404,1.035
-3.4304,1.011
-3.4204,1.004
-3.4104,1.013
-3.4004,1.036
-3.3904,1.072
-3.3804,1.118
-3.3704,1.172
-3.3604,1.234
-3.3504,1.288
-3.3404,1.35
-3.3304,1.412
-3.3204,1.463
-3.3104,1.513
-3.3004,1.552
-3.2904,1.57
-3.2804,1.587
-3.2704,1.593
-3.2604,1.577
-3.2504,1.55
-3.2404,1.523
-3.2304,1.485
-3.2204,1.436
-3.2104,1.388
-3.2004,1.341
-3.1904,1.295
-3.1804,1.25
-3.1704,1.208
-3.1604,1.177
-3.1504,1.148
-3.1404,1.122
-3.1304,1.098
-3.1204,1.076
-3.1104,1.056
-3.1004,1.036
-3.0904,1.016
-3.0804,0.997
-3.0704,0.983
-3.0604,0.974
-3.0504,0.973
-3.0404,0.984
-3.0304,1.009
-3.0204,1.051
-3.0104,1.112
-3.0004,1.19
-2.9904,1.296
-2.9804,1.414
-2.9704,1.543
-2.9604,1.694
-2.9504,1.838
-2.9404,1.995
-2.9304,2.143
-2.9204,2.294
-2.9104,2.417
-2.9004,2.531
-2.8904,2.626
-2.8804,2.701
-2.8704,2.746
-2.8604,2.781
-2.8504,2.794
-2.8404,2.796
-2.8304,2.777
-2.8204,2.755
-2.8104,2.712
-2.8004,2.676
-2.7904,2.629
-2.7804,2.58
-2.7704,2.52
-2.7604,2.46
-2.7504,2.399
-2.7404,2.34
-2.7304,2.291
-2.7204,2.234
-2.7104,2.18
-2.7004,2.138
-2.6904,2.109
-2.6804,2.083
-2.6704,2.07
-2.6604,2.07
-2.6504,2.083
-2.6404,2.108
-2.6304,2.155
-2.6204,2.204
-2.6104,2.265
-2.6004,2.337
-2.5904,2.421
-2.5804,2.516
-2.5704,2.612
-2.5604,2.719
-2.5504,2.827
-2.5404,2.944
-2.5304,3.06
-2.5204,3.173
-2.5104,3.274
-2.5004,3.37
-2.4904,3.451
-2.4804,3.514
-2.4704,3.561
-2.4604,3.589
-2.4504,3.578
-2.4404,3.549
-2.4304,3.501
-2.4204,3.416
-2.4104,3.323
-2.4004,3.206
-2.3904,3.064
-2.3804,2.93
-2.3704,2.784
-2.3604,2.629
-2.3504,2.496
-2.3404,2.366
-2.3304,2.251
-2.3204,2.16
-2.3104,2.084
-2.3004,2.045
-2.2904,2.022
-2.2804,2.025
-2.2704,2.064
-2.2604,2.119
-2.2504,2.198
-2.2404,2.303
-2.2304,2.421
-2.2204,2.563
-2.2104,2.708
-2.2004,2.854
-2.1904,3.012
-2.1804,3.161
-2.1704,3.311
-2.1604,3.451
-2.1504,3.581
-2.1404,3.711
-2.1304,3.821
-2.1204,3.911
-2.1104,4.002
-2.1004,4.063
-2.0904,4.125
-2.0804,4.157
-2.0704,4.18
-2.0604,4.184
-2.0504,4.178
-2.0404,4.151
-2.0304,4.125
-2.0204,4.087
-2.0104,4.038
-2.0004,3.988
-1.9904,3.935
-1.9804,3.891
-1.9704,3.844
-1.9604,3.804
-1.9504,3.772
-1.9404,3.738
-1.9304,3.713
-1.9204,3.705
-1.9104,3.696
-1.9004,3.686
-1.8904,3.695
-1.8804,3.703
-1.8704,3.709
-1.8604,3.714
-1.8504,3.706
-1.8404,3.706
-1.8304,3.681
-1.8204,3.642
-1.8104,3.578
-1.8004,3.498
-1.7904,3.404
-1.7804,3.286
-1.7704,3.154
-1.7604,3.021
-1.7504,2.877
-1.7404,2.745
-1.7304,2.616
-1.7204,2.512
-1.7104,2.423
-1.7004,2.353
-1.6904,2.31
-1.6804,2.287
-1.6704,2.281
-1.6604,2.304
-1.6504,2.344
-1.6404,2.391
-1.6304,2.442
-1.6204,2.505
-1.6104,2.559
-1.6004,2.613
-1.5904,2.653
-1.5804,2.688
-1.5704,2.697
-1.5604,2.698
-1.5504,2.681
-1.5404,2.647
-1.5304,2.595
-1.5204,2.526
-1.5104,2.452
-1.5004,2.374
-1.4904,2.282
-1.4804,2.19
-1.4704,2.098
-1.4604,1.997
-1.4504,1.908
-1.4404,1.832
-1.4304,1.749
-1.4204,1.691
-1.4104,1.637
