index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
174,182,0,1.73498,721,0.7212,5,0.524502,-1,1.66482
175,183,0,1.74489,727,0.7268,6,0.564848,1,1.42435
176,184,0,1.75481,732,0.7324,5,0.564848,-1,0.961897
177,185,0,1.76472,738,0.7382,6,0.585022,1,0.425454
178,186,0,1.77464,744,0.744,6,0.585022,0,-0.221976
179,187,0,1.78455,750,0.75,6,0.605195,0,-0.813913
180,188,0,1.79446,756,0.7558,6,0.585022,0,-1.51684
181,189,0,1.80438,762,0.7614,6,0.564848,0,-1.99779
182,190,0,1.81429,767,0.7666,5,0.524502,-1,-2.33075
183,191,0,1.82421,772,0.7714,5,0.484156,0,-2.40474
184,192,0,1.83412,776,0.7758,4,0.44381,-1,-2.31225
185,193,0,1.84403,780,0.78,4,0.423636,0,-1.94229
186,194,0,1.85395,784,0.784,4,0.403463,0,-1.49834
187,195,0,1.86386,788,0.788,4,0.403463,0,-0.998893
188,196,0,1.87378,792,0.792,4,0.403463,0,-0.573439
189,197,0,1.88369,796,0.796,4,0.403463,0,-0.258972
190,198,0,1.89361,800,0.8,4,0.403463,0,-0.0924901
191,199,0,1.90352,804,0.804,4,0.403463,0,-0.0924901
192,200,0,1.91343,808,0.808,4,0.403463,0,-0.258972
193,201,0,1.92335,812,0.812,4,0.403463,0,-0.388458
194,202,0,1.93326,816,0.816,4,0.403463,0,-0.573439
195,203,0,1.94318,820,0.82,4,0.403463,0,-0.795415
196,204,0,1.95309,824,0.8238,4,0.38329,0,-0.850909
197,205,0,1.963,828,0.8274,4,0.363117,0,-0.758419
198,206,0,1.97292,831,0.831,3,0.363117,-1,-0.813913
199,207,0,1.98283,834,0.8344,3,0.342944,0,-0.795415
200,208,0,1.99275,838,0.8376,4,0.322771,1,-0.702925
201,209,0,2.00266,841,0.841,3,0.342944,-1,-0.721423
202,210,0,2.01258,844,0.8446,3,0.363117,0,-0.832411
203,211,0,2.02249,848,0.8478,4,0.322771,1,-0.943399
204,212,0,2.0324,852,0.851,4,0.322771,0,-1.05439
205,213,0,2.04232,854,0.8542,2,0.322771,-2,-1.16538
206,214,0,2.05223,857,0.857,3,0.282424,1,-1.29486
207,215,0,2.06215,860,0.8596,3,0.262251,0,-1.23937
208,216,0,2.07206,862,0.8622,2,0.262251,-1,-1.07288
209,217,0,2.08197,865,0.8646,3,0.242078,1,-0.906403
210,218,0,2.09189,867,0.867,2,0.242078,-1,-0.850909
211,219,0,2.1018,869,0.8694,2,0.242078,0,-0.684427
212,220,0,2.11172,872,0.8718,3,0.242078,1,-0.813913
213,221,0,2.12163,874,0.874,2,0.221905,-1,-0.850909
214,222,0,2.13155,877,0.8764,3,0.242078,1,-0.998893
215,223,0,2.14146,878,0.8784,1,0.201732,-2,-1.14688
216,224,0,2.15137,881,0.8804,3,0.201732,2,-1.20237
217,225,0,2.16129,882,0.882,1,0.161385,-2,-1.16538
218,226,0,2.1712,884,0.8838,2,0.181558,1,-1.22087
219,227,0,2.18112,885,0.8852,1,0.141212,-1,-1.25787
220,228,0,2.19103,887,0.8866,2,0.141212,1,-1.07288
221,229,0,2.20094,888,0.888,1,0.141212,-1,-1.16538
222,230,0,2.21086,889,0.8894,1,0.141212,0,-1.12838
223,231,0,2.22077,891,0.8904,2,0.100866,1,-1.18387
224,232,0,2.23069,892,0.8914,1,0.100866,-1,-1.12838
225,233,0,2.2406,892,0.8924,0,0.100866,-1,-1.25787
226,234,0,2.25052,893,0.893,1,0.0605195,1,-1.30103
227,235,0,2.26043,894,0.8936,1,0.0605195,0,-1.31953
228,236,0,2.27034,894,0.8942,0,0.0605195,-1,-1.21162
229,237,0,2.28026,895,0.8946,1,0.0403463,1,-1.3345
230,238,0,2.29017,895,0.8948,0,0.0201732,-1,-1.40585
231,239,0,2.30009,895,0.895,0,0.0252165,0,-1.35652
232,240,0,2.31,895,0.895,0,0,0,-1.46956
